open_time,BTCUSDT,ETHUSDT,XRPUSDT
2019-01-01 05:30:00,3699.94,132.75,0.35134
2019-01-01 06:00:00,3704.84,133.0,0.35091
2019-01-01 06:30:00,3703.56,133.36,0.35073
2019-01-01 07:00:00,3711.26,133.38,0.3522
2019-01-01 07:30:00,3713.83,133.56,0.35261
2019-01-01 08:00:00,3727.79,134.67,0.35495
2019-01-01 08:30:00,3716.7,134.52,0.35377
2019-01-01 09:00:00,3713.28,134.54,0.35264
2019-01-01 09:30:00,3699.95,133.7,0.35122
2019-01-01 10:00:00,3711.79,133.87,0.35279
2019-01-01 10:30:00,3713.07,133.86,0.35181
2019-01-01 11:00:00,3716.0,134.38,0.35274
2019-01-01 11:30:00,3707.54,133.75,0.35189
2019-01-01 12:00:00,3710.88,134.08,0.35151
2019-01-01 12:30:00,3717.0,134.48,0.35229
2019-01-01 13:00:00,3713.57,134.21,0.35168
2019-01-01 13:30:00,3715.93,134.54,0.35249
2019-01-01 14:00:00,3701.72,133.75,0.3508
2019-01-01 14:30:00,3698.53,133.57,0.35025
2019-01-01 15:00:00,3678.23,133.01,0.34929
2019-01-01 15:30:00,3682.61,132.98,0.34906
2019-01-01 16:00:00,3693.58,133.28,0.35028
2019-01-01 16:30:00,3693.54,133.29,0.35109
2019-01-01 17:00:00,3691.46,133.22,0.35121
2019-01-01 17:30:00,3686.32,132.58,0.35054
2019-01-01 18:00:00,3675.26,132.21,0.34912
2019-01-01 18:30:00,3659.41,132.04,0.34807
2019-01-01 19:00:00,3676.15,133.12,0.34903
2019-01-01 19:30:00,3696.73,135.27,0.35153
2019-01-01 20:00:00,3712.67,138.32,0.35483
2019-01-01 20:30:00,3719.0,137.95,0.35609
2019-01-01 21:00:00,3716.26,138.15,0.35638
2019-01-01 21:30:00,3708.21,137.06,0.354
2019-01-01 22:00:00,3702.8,136.66,0.35469
2019-01-01 22:30:00,3711.2,137.63,0.35507
2019-01-01 23:00:00,3801.9,139.37,0.36038
2019-01-01 23:30:00,3797.14,139.1,0.3608
2019-01-02 00:00:00,3777.38,138.9,0.35833
2019-01-02 00:30:00,3778.02,138.92,0.35776
2019-01-02 01:00:00,3780.05,138.83,0.3585
2019-01-02 01:30:00,3770.0,138.04,0.35691
2019-01-02 02:00:00,3782.87,138.57,0.35712
2019-01-02 02:30:00,3783.28,138.59,0.35768
2019-01-02 03:00:00,3788.12,139.0,0.35839
2019-01-02 03:30:00,3779.98,138.67,0.3573
2019-01-02 04:00:00,3776.13,138.92,0.3572
2019-01-02 04:30:00,3776.41,139.18,0.35711
2019-01-02 05:00:00,3773.25,138.82,0.35667
2019-01-02 05:30:00,3773.04,138.91,0.35715
2019-01-02 06:00:00,3772.74,139.04,0.3567
2019-01-02 06:30:00,3758.53,138.99,0.35497
2019-01-02 07:00:00,3760.63,142.37,0.35543
2019-01-02 07:30:00,3771.08,143.48,0.35685
2019-01-02 08:00:00,3774.56,144.95,0.35959
2019-01-02 08:30:00,3781.35,144.57,0.35903
2019-01-02 09:00:00,3776.05,145.03,0.35752
2019-01-02 09:30:00,3775.0,144.62,0.35831
2019-01-02 10:00:00,3772.53,145.27,0.35744
2019-01-02 10:30:00,3788.0,148.65,0.3609
2019-01-02 11:00:00,3790.22,148.39,0.36223
2019-01-02 11:30:00,3787.97,147.81,0.36216
2019-01-02 12:00:00,3781.15,146.96,0.36009
2019-01-02 12:30:00,3792.51,148.07,0.362
2019-01-02 13:00:00,3807.79,149.61,0.3631
2019-01-02 13:30:00,3825.65,151.9,0.36509
2019-01-02 14:00:00,3808.62,150.92,0.36342
2019-01-02 14:30:00,3811.24,150.55,0.36278
2019-01-02 15:00:00,3801.56,148.87,0.3618
2019-01-02 15:30:00,3801.28,148.62,0.3614
2019-01-02 16:00:00,3817.0,150.04,0.3645
2019-01-02 16:30:00,3824.89,149.24,0.36893
2019-01-02 17:00:00,3816.53,148.75,0.36644
2019-01-02 17:30:00,3822.6,149.06,0.36748
2019-01-02 18:00:00,3816.63,148.64,0.36711
2019-01-02 18:30:00,3828.87,149.2,0.37047
2019-01-02 19:00:00,3809.52,148.45,0.3676
2019-01-02 19:30:00,3824.98,150.49,0.36943
2019-01-02 20:00:00,3823.64,150.26,0.36814
2019-01-02 20:30:00,3849.0,151.18,0.37016
2019-01-02 21:00:00,3846.51,151.2,0.36802
2019-01-02 21:30:00,3856.68,153.55,0.36954
2019-01-02 22:00:00,3851.97,153.0,0.36933
2019-01-02 22:30:00,3862.12,153.67,0.37292
2019-01-02 23:00:00,3871.94,153.75,0.37131
2019-01-02 23:30:00,3858.56,152.01,0.36882
2019-01-03 00:00:00,3843.86,150.01,0.36476
2019-01-03 00:30:00,3830.78,149.4,0.3636
2019-01-03 01:00:00,3826.99,149.8,0.36271
2019-01-03 01:30:00,3835.96,150.89,0.3639
2019-01-03 02:00:00,3838.95,151.43,0.36406
2019-01-03 02:30:00,3833.47,151.03,0.36371
2019-01-03 03:00:00,3842.83,151.29,0.36484
2019-01-03 03:30:00,3841.83,151.78,0.36461
2019-01-03 04:00:00,3849.04,152.97,0.36558
2019-01-03 04:30:00,3834.59,152.22,0.36388
2019-01-03 05:00:00,3820.0,151.36,0.36236
2019-01-03 05:30:00,3824.38,151.72,0.36242
2019-01-03 06:00:00,3823.14,152.0,0.36346
2019-01-03 06:30:00,3820.53,151.93,0.36292
2019-01-03 07:00:00,3825.02,151.53,0.36285
2019-01-03 07:30:00,3828.88,151.8,0.36413
2019-01-03 08:00:00,3826.98,150.7,0.36122
2019-01-03 08:30:00,3805.0,148.51,0.35765
2019-01-03 09:00:00,3806.17,148.29,0.35712
2019-01-03 09:30:00,3805.81,147.99,0.35839
2019-01-03 10:00:00,3812.69,148.35,0.35805
2019-01-03 10:30:00,3811.52,148.28,0.35786
2019-01-03 11:00:00,3802.01,146.32,0.35611
2019-01-03 11:30:00,3804.0,146.5,0.35772
2019-01-03 12:00:00,3800.07,146.62,0.35704
2019-01-03 12:30:00,3818.02,148.33,0.35891
2019-01-03 13:00:00,3813.94,147.87,0.35813
2019-01-03 13:30:00,3817.36,148.29,0.35875
2019-01-03 14:00:00,3808.52,147.79,0.35789
2019-01-03 14:30:00,3796.7,146.85,0.35708
2019-01-03 15:00:00,3804.98,147.63,0.35721
2019-01-03 15:30:00,3806.7,147.74,0.35709
2019-01-03 16:00:00,3748.73,145.1,0.35186
2019-01-03 16:30:00,3738.0,143.95,0.35019
2019-01-03 17:00:00,3755.03,145.15,0.35186
2019-01-03 17:30:00,3748.46,144.65,0.35179
2019-01-03 18:00:00,3748.06,143.91,0.35109
2019-01-03 18:30:00,3757.89,144.52,0.35109
2019-01-03 19:00:00,3751.55,145.0,0.34948
2019-01-03 19:30:00,3756.0,145.26,0.35043
2019-01-03 20:00:00,3772.82,146.6,0.35189
2019-01-03 20:30:00,3780.03,147.89,0.35369
2019-01-03 21:00:00,3775.07,146.89,0.35281
2019-01-03 21:30:00,3771.26,147.13,0.3528
2019-01-03 22:00:00,3760.44,146.76,0.35224
2019-01-03 22:30:00,3773.79,147.79,0.35398
2019-01-03 23:00:00,3764.44,146.56,0.35288
2019-01-03 23:30:00,3766.78,146.3,0.3524
2019-01-04 00:00:00,3746.79,144.84,0.35017
2019-01-04 00:30:00,3750.3,146.14,0.35067
2019-01-04 01:00:00,3762.93,146.96,0.353
2019-01-04 01:30:00,3766.23,147.6,0.35389
2019-01-04 02:00:00,3761.68,146.65,0.3521
2019-01-04 02:30:00,3758.65,146.81,0.35243
2019-01-04 03:00:00,3760.13,147.23,0.35235
2019-01-04 03:30:00,3780.04,150.77,0.3553
2019-01-04 04:00:00,3773.0,150.27,0.35438
2019-01-04 04:30:00,3775.33,151.29,0.35487
2019-01-04 05:00:00,3768.86,150.72,0.35355
2019-01-04 05:30:00,3779.9,153.11,0.35523
2019-01-04 06:00:00,3788.87,153.82,0.35639
2019-01-04 06:30:00,3783.02,153.33,0.35656
2019-01-04 07:00:00,3786.19,153.92,0.35636
2019-01-04 07:30:00,3783.28,152.6,0.35546
2019-01-04 08:00:00,3786.03,152.02,0.35465
2019-01-04 08:30:00,3771.34,151.17,0.35298
2019-01-04 09:00:00,3767.14,151.11,0.35165
2019-01-04 09:30:00,3764.35,150.29,0.35081
2019-01-04 10:00:00,3766.04,151.15,0.35089
2019-01-04 10:30:00,3775.48,151.82,0.35261
2019-01-04 11:00:00,3772.97,151.22,0.35185
2019-01-04 11:30:00,3757.55,149.34,0.35052
2019-01-04 12:00:00,3755.55,149.73,0.34975
2019-01-04 12:30:00,3755.52,149.78,0.35028
2019-01-04 13:00:00,3747.13,149.38,0.34977
2019-01-04 13:30:00,3744.0,149.38,0.3497
2019-01-04 14:00:00,3744.92,149.17,0.34944
2019-01-04 14:30:00,3717.14,145.88,0.34536
2019-01-04 15:00:00,3719.21,145.89,0.34517
2019-01-04 15:30:00,3725.28,147.11,0.34696
2019-01-04 16:00:00,3736.98,147.44,0.34774
2019-01-04 16:30:00,3747.5,148.04,0.34922
2019-01-04 17:00:00,3741.79,147.74,0.34871
2019-01-04 17:30:00,3745.22,147.25,0.34887
2019-01-04 18:00:00,3734.98,146.84,0.34783
2019-01-04 18:30:00,3730.0,147.05,0.34811
2019-01-04 19:00:00,3738.76,147.91,0.34914
2019-01-04 19:30:00,3739.53,148.31,0.34931
2019-01-04 20:00:00,3738.26,147.78,0.34943
2019-01-04 20:30:00,3764.24,150.96,0.35298
2019-01-04 21:00:00,3780.22,152.28,0.35377
2019-01-04 21:30:00,3802.36,152.68,0.35446
2019-01-04 22:00:00,3791.24,152.2,0.35248
2019-01-04 22:30:00,3790.98,151.98,0.35257
2019-01-04 23:00:00,3794.33,151.59,0.3534
2019-01-04 23:30:00,3792.01,151.97,0.35308
2019-01-05 00:00:00,3810.44,156.97,0.35729
2019-01-05 00:30:00,3811.76,157.78,0.3561
2019-01-05 01:00:00,3798.07,156.77,0.35512
2019-01-05 01:30:00,3803.58,157.64,0.35578
2019-01-05 02:00:00,3817.21,158.32,0.3565
2019-01-05 02:30:00,3811.88,157.4,0.35615
2019-01-05 03:00:00,3807.89,156.76,0.35501
2019-01-05 03:30:00,3815.0,157.56,0.35621
2019-01-05 04:00:00,3820.5,157.67,0.35657
2019-01-05 04:30:00,3815.72,157.0,0.35476
2019-01-05 05:00:00,3828.81,157.86,0.35616
2019-01-05 05:30:00,3834.01,157.68,0.35661
2019-01-05 06:00:00,3811.1,154.98,0.3536
2019-01-05 06:30:00,3799.45,154.51,0.35264
2019-01-05 07:00:00,3800.55,154.68,0.35215
2019-01-05 07:30:00,3785.15,153.14,0.34852
2019-01-05 08:00:00,3791.61,154.44,0.35008
2019-01-05 08:30:00,3793.56,154.16,0.35021
2019-01-05 09:00:00,3793.0,154.53,0.35076
2019-01-05 09:30:00,3790.36,154.19,0.35117
2019-01-05 10:00:00,3785.72,153.59,0.35083
2019-01-05 10:30:00,3787.94,153.74,0.35114
2019-01-05 11:00:00,3796.74,154.92,0.35188
2019-01-05 11:30:00,3801.26,155.92,0.35291
2019-01-05 12:00:00,3808.24,156.24,0.35347
2019-01-05 12:30:00,3802.47,155.22,0.35221
2019-01-05 13:00:00,3790.68,154.58,0.35238
2019-01-05 13:30:00,3793.84,154.83,0.35334
2019-01-05 14:00:00,3787.78,154.62,0.35287
2019-01-05 14:30:00,3787.45,154.64,0.35298
2019-01-05 15:00:00,3807.61,156.29,0.35657
2019-01-05 15:30:00,3785.58,154.17,0.35332
2019-01-05 16:00:00,3804.28,154.99,0.35487
2019-01-05 16:30:00,3797.19,153.84,0.3541
2019-01-05 17:00:00,3797.48,154.74,0.35462
2019-01-05 17:30:00,3801.36,154.66,0.35447
2019-01-05 18:00:00,3806.08,155.43,0.35362
2019-01-05 18:30:00,3809.02,155.5,0.35408
2019-01-05 19:00:00,3812.66,155.5,0.35396
2019-01-05 19:30:00,3810.98,155.64,0.35491
2019-01-05 20:00:00,3803.24,155.32,0.35369
2019-01-05 20:30:00,3803.68,155.47,0.35376
2019-01-05 21:00:00,3805.4,155.5,0.35344
2019-01-05 21:30:00,3806.57,155.73,0.35373
2019-01-05 22:00:00,3776.4,153.57,0.35007
2019-01-05 22:30:00,3786.62,154.07,0.35089
2019-01-05 23:00:00,3780.07,153.53,0.34937
2019-01-05 23:30:00,3770.96,152.83,0.34851
2019-01-06 00:00:00,3775.74,153.45,0.35001
2019-01-06 00:30:00,3786.76,153.41,0.35211
2019-01-06 01:00:00,3784.4,152.68,0.35192
2019-01-06 01:30:00,3765.65,149.59,0.34917
2019-01-06 02:00:00,3767.69,149.55,0.34939
2019-01-06 02:30:00,3771.82,149.55,0.3506
2019-01-06 03:00:00,3766.74,149.45,0.34963
2019-01-06 03:30:00,3771.15,150.52,0.35059
2019-01-06 04:00:00,3765.19,149.87,0.34981
2019-01-06 04:30:00,3767.9,150.5,0.34966
2019-01-06 05:00:00,3782.03,151.46,0.35078
2019-01-06 05:30:00,3777.75,150.69,0.34972
2019-01-06 06:00:00,3776.79,150.59,0.35032
2019-01-06 06:30:00,3772.22,150.47,0.35019
2019-01-06 07:00:00,3761.55,149.52,0.34599
2019-01-06 07:30:00,3767.94,149.96,0.34819
2019-01-06 08:00:00,3766.73,149.52,0.3478
2019-01-06 08:30:00,3772.88,150.09,0.34812
2019-01-06 09:00:00,3773.02,150.66,0.34867
2019-01-06 09:30:00,3771.3,150.43,0.3494
2019-01-06 10:00:00,3772.33,150.5,0.34978
2019-01-06 10:30:00,3796.99,151.73,0.35213
2019-01-06 11:00:00,3802.92,151.92,0.35261
2019-01-06 11:30:00,3814.24,152.5,0.35296
2019-01-06 12:00:00,3803.07,151.63,0.35213
2019-01-06 12:30:00,3790.81,150.66,0.35041
2019-01-06 13:00:00,3796.01,150.92,0.35189
2019-01-06 13:30:00,3798.61,150.93,0.35241
2019-01-06 14:00:00,3797.39,150.69,0.35179
2019-01-06 14:30:00,3801.35,151.1,0.35226
2019-01-06 15:00:00,3815.05,151.85,0.35371
2019-01-06 15:30:00,3806.82,150.9,0.352
2019-01-06 16:00:00,3810.23,151.11,0.35259
2019-01-06 16:30:00,3813.39,151.46,0.35306
2019-01-06 17:00:00,3993.09,156.5,0.36196
2019-01-06 17:30:00,4007.11,155.48,0.3626
2019-01-06 18:00:00,4001.99,154.92,0.36236
2019-01-06 18:30:00,3989.09,154.7,0.36049
2019-01-06 19:00:00,4001.85,155.1,0.36166
2019-01-06 19:30:00,4002.46,154.8,0.36195
2019-01-06 20:00:00,4001.87,154.73,0.362
2019-01-06 20:30:00,3977.16,153.01,0.35856
2019-01-06 21:00:00,3959.57,152.81,0.35709
2019-01-06 21:30:00,3967.49,153.38,0.35836
2019-01-06 22:00:00,3984.91,153.79,0.36044
2019-01-06 22:30:00,3970.36,152.8,0.35839
2019-01-06 23:00:00,3999.43,154.23,0.36196
2019-01-06 23:30:00,3987.6,153.86,0.36042
2019-01-07 00:00:00,4010.4,154.79,0.36207
2019-01-07 00:30:00,4008.05,154.32,0.36179
2019-01-07 01:00:00,3980.03,152.52,0.3592
2019-01-07 01:30:00,3984.28,152.99,0.35998
2019-01-07 02:00:00,3977.11,152.43,0.35901
2019-01-07 02:30:00,3987.2,152.83,0.35892
2019-01-07 03:00:00,3995.79,153.19,0.35968
2019-01-07 03:30:00,3992.26,153.1,0.35944
2019-01-07 04:00:00,3989.51,153.3,0.36027
2019-01-07 04:30:00,3988.72,152.91,0.36018
2019-01-07 05:00:00,3992.17,153.22,0.36047
2019-01-07 05:30:00,3994.96,153.33,0.36045
2019-01-07 06:00:00,3992.72,153.3,0.36042
2019-01-07 06:30:00,3990.78,153.28,0.36219
2019-01-07 07:00:00,3992.99,153.38,0.36348
2019-01-07 07:30:00,4001.0,153.53,0.3682
2019-01-07 08:00:00,3992.52,152.99,0.36667
2019-01-07 08:30:00,4007.7,153.27,0.36965
2019-01-07 09:00:00,3963.14,150.57,0.36364
2019-01-07 09:30:00,3957.01,149.62,0.3599
2019-01-07 10:00:00,3965.76,150.01,0.3606
2019-01-07 10:30:00,3959.35,150.2,0.35995
2019-01-07 11:00:00,3966.75,150.93,0.36161
2019-01-07 11:30:00,3976.76,151.36,0.36326
2019-01-07 12:00:00,3972.89,150.83,0.36232
2019-01-07 12:30:00,3956.87,149.91,0.36027
2019-01-07 13:00:00,3969.09,151.01,0.36153
2019-01-07 13:30:00,3980.26,151.12,0.36246
2019-01-07 14:00:00,3981.8,151.4,0.36412
2019-01-07 14:30:00,3985.46,151.45,0.36414
2019-01-07 15:00:00,3983.58,151.22,0.36281
2019-01-07 15:30:00,3969.91,150.6,0.36201
2019-01-07 16:00:00,3974.29,150.87,0.3619
2019-01-07 16:30:00,3978.96,150.67,0.36233
2019-01-07 17:00:00,3982.15,150.67,0.36139
2019-01-07 17:30:00,3979.34,150.83,0.36076
2019-01-07 18:00:00,3985.14,151.42,0.36397
2019-01-07 18:30:00,3977.89,151.24,0.36413
2019-01-07 19:00:00,3982.16,151.36,0.36409
2019-01-07 19:30:00,3988.52,151.41,0.36395
2019-01-07 20:00:00,3981.06,150.74,0.36262
2019-01-07 20:30:00,3970.96,150.05,0.36158
2019-01-07 21:00:00,3973.51,150.18,0.36243
2019-01-07 21:30:00,3971.98,149.41,0.36134
2019-01-07 22:00:00,3968.84,148.92,0.358
2019-01-07 22:30:00,3964.81,148.65,0.35899
2019-01-07 23:00:00,3970.72,149.21,0.35985
2019-01-07 23:30:00,3975.45,149.34,0.36022
2019-01-08 00:00:00,3983.99,149.91,0.3606
2019-01-08 00:30:00,3981.12,150.17,0.36048
2019-01-08 01:00:00,3964.45,149.13,0.35923
2019-01-08 01:30:00,3961.03,148.61,0.35742
2019-01-08 02:00:00,3943.27,146.63,0.35728
2019-01-08 02:30:00,3949.16,146.69,0.35743
2019-01-08 03:00:00,3944.5,146.71,0.35664
2019-01-08 03:30:00,3945.61,146.57,0.35674
2019-01-08 04:00:00,3942.57,146.36,0.3559
2019-01-08 04:30:00,3944.88,146.53,0.35667
2019-01-08 05:00:00,3949.0,146.62,0.35667
2019-01-08 05:30:00,3950.49,146.43,0.35616
2019-01-08 06:00:00,3950.75,146.3,0.35677
2019-01-08 06:30:00,3958.56,146.96,0.35873
2019-01-08 07:00:00,3960.01,147.2,0.35881
2019-01-08 07:30:00,3953.6,146.83,0.35745
2019-01-08 08:00:00,3958.61,146.89,0.35678
2019-01-08 08:30:00,3960.64,147.21,0.3578
2019-01-08 09:00:00,3967.53,147.84,0.35858
2019-01-08 09:30:00,3973.62,147.86,0.3608
2019-01-08 10:00:00,3973.74,147.75,0.35999
2019-01-08 10:30:00,3980.69,148.06,0.36013
2019-01-08 11:00:00,3975.0,148.17,0.36011
2019-01-08 11:30:00,4001.59,149.66,0.36319
2019-01-08 12:00:00,3993.49,149.66,0.36213
2019-01-08 12:30:00,3988.83,149.4,0.36136
2019-01-08 13:00:00,4001.19,149.92,0.36212
2019-01-08 13:30:00,4026.72,151.15,0.36442
2019-01-08 14:00:00,4008.75,150.27,0.36329
2019-01-08 14:30:00,4008.81,149.66,0.36218
2019-01-08 15:00:00,4032.11,150.46,0.36549
2019-01-08 15:30:00,4000.48,148.84,0.36185
2019-01-08 16:00:00,3970.99,147.88,0.35964
2019-01-08 16:30:00,3968.77,148.18,0.35999
2019-01-08 17:00:00,3974.76,148.36,0.35983
2019-01-08 17:30:00,3962.0,147.63,0.35798
2019-01-08 18:00:00,3974.24,148.12,0.35894
2019-01-08 18:30:00,3968.46,147.86,0.35872
2019-01-08 19:00:00,3973.39,148.05,0.36033
2019-01-08 19:30:00,3976.12,148.25,0.35965
2019-01-08 20:00:00,3975.74,148.52,0.35819
2019-01-08 20:30:00,3965.4,147.83,0.35802
2019-01-08 21:00:00,3975.3,148.38,0.3599
2019-01-08 21:30:00,3963.23,147.48,0.35873
2019-01-08 22:00:00,3959.0,147.73,0.35776
2019-01-08 22:30:00,3967.83,148.0,0.35981
2019-01-08 23:00:00,3952.96,147.76,0.35967
2019-01-08 23:30:00,3955.13,147.6,0.36073
2019-01-09 00:00:00,3967.75,148.13,0.36178
2019-01-09 00:30:00,3955.73,147.65,0.35993
2019-01-09 01:00:00,3973.04,148.54,0.36267
2019-01-09 01:30:00,3986.0,150.42,0.36313
2019-01-09 02:00:00,3985.92,150.68,0.36196
2019-01-09 02:30:00,3980.64,150.67,0.36127
2019-01-09 03:00:00,3991.43,150.93,0.36256
2019-01-09 03:30:00,3981.03,150.31,0.36065
2019-01-09 04:00:00,3988.92,150.64,0.36155
2019-01-09 04:30:00,3994.0,150.47,0.36312
2019-01-09 05:00:00,3987.4,149.46,0.36253
2019-01-09 05:30:00,3987.98,150.02,0.362
2019-01-09 06:00:00,3986.07,149.6,0.36136
2019-01-09 06:30:00,3986.63,149.6,0.36169
2019-01-09 07:00:00,3992.53,150.0,0.36252
2019-01-09 07:30:00,3987.88,149.8,0.36231
2019-01-09 08:00:00,3989.93,149.81,0.36198
2019-01-09 08:30:00,3982.54,149.29,0.36238
2019-01-09 09:00:00,3991.79,149.92,0.36211
2019-01-09 09:30:00,3978.0,149.43,0.36166
2019-01-09 10:00:00,3983.63,149.41,0.36259
2019-01-09 10:30:00,3982.77,149.48,0.36331
2019-01-09 11:00:00,3997.0,150.13,0.36438
2019-01-09 11:30:00,3986.44,149.41,0.36343
2019-01-09 12:00:00,3989.03,149.51,0.36369
2019-01-09 12:30:00,3976.72,149.03,0.36324
2019-01-09 13:00:00,3962.32,148.32,0.36276
2019-01-09 13:30:00,3968.09,148.59,0.36314
2019-01-09 14:00:00,3963.01,148.29,0.36252
2019-01-09 14:30:00,3951.22,147.85,0.35987
2019-01-09 15:00:00,3963.03,148.51,0.3607
2019-01-09 15:30:00,3958.28,148.26,0.36007
2019-01-09 16:00:00,3964.99,148.52,0.36102
2019-01-09 16:30:00,3963.03,148.66,0.36107
2019-01-09 17:00:00,3963.64,148.38,0.3603
2019-01-09 17:30:00,3968.0,148.55,0.36114
2019-01-09 18:00:00,3966.1,148.36,0.36021
2019-01-09 18:30:00,3971.38,148.46,0.36113
2019-01-09 19:00:00,3969.77,148.39,0.36116
2019-01-09 19:30:00,3978.34,148.58,0.36119
2019-01-09 20:00:00,3977.1,148.43,0.36143
2019-01-09 20:30:00,3967.0,147.66,0.36128
2019-01-09 21:00:00,3973.82,148.85,0.36222
2019-01-09 21:30:00,3966.48,148.25,0.36245
2019-01-09 22:00:00,3968.09,148.29,0.36297
2019-01-09 22:30:00,3967.4,148.44,0.36601
2019-01-09 23:00:00,3964.32,148.19,0.36618
2019-01-09 23:30:00,3966.65,148.1,0.3648
2019-01-10 00:00:00,3974.44,148.17,0.3669
2019-01-10 00:30:00,3987.66,149.36,0.3745
2019-01-10 01:00:00,3982.8,148.89,0.37432
2019-01-10 01:30:00,3982.44,148.64,0.37551
2019-01-10 02:00:00,3975.96,148.34,0.37425
2019-01-10 02:30:00,3981.0,148.56,0.37292
2019-01-10 03:00:00,3985.37,148.41,0.37361
2019-01-10 03:30:00,3978.94,148.14,0.36965
2019-01-10 04:00:00,3981.09,148.01,0.37123
2019-01-10 04:30:00,3993.0,148.29,0.37336
2019-01-10 05:00:00,3990.4,147.83,0.37093
2019-01-10 05:30:00,3989.79,147.4,0.3729
2019-01-10 06:00:00,3961.71,144.42,0.36797
2019-01-10 06:30:00,3781.31,135.51,0.34734
2019-01-10 07:00:00,3772.32,135.1,0.35036
2019-01-10 07:30:00,3777.02,135.45,0.3492
2019-01-10 08:00:00,3774.02,134.78,0.3479
2019-01-10 08:30:00,3759.07,133.1,0.34647
2019-01-10 09:00:00,3755.23,131.77,0.34188
2019-01-10 09:30:00,3732.79,127.9,0.33615
2019-01-10 10:00:00,3747.34,130.33,0.34131
2019-01-10 10:30:00,3736.45,129.88,0.33939
2019-01-10 11:00:00,3738.8,130.68,0.33995
2019-01-10 11:30:00,3739.99,130.99,0.3421
2019-01-10 12:00:00,3732.56,130.08,0.34
2019-01-10 12:30:00,3732.81,129.62,0.339
2019-01-10 13:00:00,3712.29,128.16,0.33627
2019-01-10 13:30:00,3725.62,129.52,0.33883
2019-01-10 14:00:00,3720.52,129.05,0.33681
2019-01-10 14:30:00,3726.32,129.6,0.33749
2019-01-10 15:00:00,3729.87,129.52,0.33659
2019-01-10 15:30:00,3726.39,129.27,0.33605
2019-01-10 16:00:00,3554.67,123.39,0.31839
2019-01-10 16:30:00,3583.21,124.36,0.3209
2019-01-10 17:00:00,3578.83,124.32,0.32304
2019-01-10 17:30:00,3574.18,123.85,0.32368
