,BTC,long,short,mix,short_if_neg_day,mix2
2019-02-02,-0.0548361386137689,0.06012920628695003,0.04076878095437503,0.07608029435495291,0.022240685180371256,0.07347361739517277
2019-02-03,-0.05914564023055069,0.060669786463144845,0.04476885110892176,0.07822090259296641,0.026240755334917987,0.07641423966409563
2019-02-04,-0.057059574112078626,0.05632560916114738,0.04536444836845138,0.0741149641947808,0.026240755334917987,0.07207006236209816
2019-02-05,-0.07321167255857086,0.05905635340025621,0.06150112470056651,0.08330037896673567,0.031600316596061995,0.0780165433578934
2019-02-06,-0.07358092929750593,0.06052449482494956,0.057939497991762456,0.08334386970790741,0.02803868988725794,0.07734770875730432
2019-02-07,-0.07666800053761125,0.060505576446429885,0.05704304043319541,0.08296636830596091,0.027548793243706127,0.07703485239265355
2019-02-08,-0.0024870784885997477,0.05441851011392248,0.060873976632015214,0.07841167645298143,0.027548793243706127,0.07094778606014615
2019-02-09,-0.000995039679165366,0.059928111652337766,0.06752068325382876,0.08657996064012213,0.034195499865519674,0.08044541157164957
2019-02-10,-0.009072849075667522,0.08857105943627508,0.08423967212516359,0.12191050397259338,0.0509144887368545,0.11911975267838777
2019-02-11,-0.009635046274602987,0.08701848404419965,0.09011656388459999,0.12270868528429252,0.0509144887368545,0.11756717728631234
2019-02-12,-0.0064005939807069145,0.08571773286715978,0.08793178207145508,0.12053402138199468,0.0509144887368545,0.11626642610927247
2019-02-13,-0.010894438650347893,0.0864277801769235,0.0889730685971793,0.12166058330204808,0.05195577526257872,0.11760124533447072
2019-02-14,-0.01153497581806917,0.08041649997073433,0.08507838307844223,0.11409142888836409,0.048061089743841656,0.10925315381703932
2019-02-15,-0.011965957904685576,0.08130486883822681,0.08226111868674707,0.1138528919991785,0.045243825352146494,0.1084511640495147
2019-02-16,-0.006026343523577893,0.0755017229638,0.07848033329044052,0.10653743196622908,0.045243825352146494,0.10264801817508791
2019-02-17,0.01602571207639647,0.09739685223825226,0.06071390698642942,0.1213259907190769,0.027477399048135398,0.1138832916671335
2019-02-18,0.06385047826194823,0.08850538897044904,0.061625988153599764,0.11279935991814183,0.027477399048135398,0.10499182839933029
2019-02-19,0.06404802914412833,0.06824582935876691,0.060016304227168915,0.09189592673588735,0.027477399048135398,0.08473226878764815
2019-02-20,0.08053642211578405,0.0796766815239898,0.06770923166742332,0.106403949877212,0.027477399048135398,0.09616312095287104
2019-02-21,0.07884568985206952,0.08254115575104022,0.06146084257394313,0.10676906846687036,0.02122900995465521,0.09527856172383335
2019-02-22,0.07612582574416482,0.0820780513638489,0.06453181745520598,0.10753435403218417,0.02122900995465521,0.09481545733664203
2019-02-23,0.1297159020877816,0.0845106622349981,0.04143067304371034,0.10072650713873513,0.02122900995465521,0.09724806820779124
2019-02-24,0.04584268382832413,0.08102995990121087,0.033246580277072224,0.09397216769829264,0.013044917188017091,0.08885691021402113
2019-02-25,0.05066134715474968,0.07104733280216771,0.033445487008795904,0.08406910329193895,0.013044917188017091,0.07887428311497797
2019-02-26,0.048110686753230825,0.07296043580025924,0.03807079512763878,0.08783232953756763,0.017670225306859966,0.08356257098437522
2019-02-27,0.049936871677380035,0.06570787227732378,0.036098164059155,0.07979071358723866,0.01569759423837619,0.0751264288203495
2019-02-28,0.05028993561856798,0.06723797464151968,0.03076152742271121,0.07918616129685703,0.010360957601932397,0.07345454920267913
2019-03-01,0.04758929614478724,0.057114227673132394,0.029210733213179352,0.068442096644657,0.010360957601932397,0.06333080223429186
2019-03-02,0.04949508665463198,0.060488419398791585,0.031958270823629564,0.07291530341449629,0.013104397986245353,0.06835105819053883
2019-03-03,0.030876367463431365,0.054435957385573476,0.033450266927564365,0.0674596398428521,0.014596394090180154,0.0631937938396816
2019-03-04,0.023728558995904314,0.055138033959225764,0.03550283227190015,0.0689827425542387,0.016648959434515942,0.06512740961993535
2019-03-05,0.05358363379470832,0.050754218916559825,0.04171344299551444,0.06708317180101847,0.016648959434515942,0.06074359457726941
2019-03-06,0.07140031467195695,0.05304045960767524,0.04165113353582317,0.06934448870825738,0.016648959434515942,0.06302983526838482
2019-03-07,0.06673783228435592,0.04652126146748016,0.04165868316792176,0.06282831042090173,0.016656509066614533,0.05651516690744889
2019-03-08,0.06568257271624034,0.029608404951147114,0.03737486450250538,0.04420192643840213,0.015540372481496034,0.03893262844004475
2019-03-09,0.07534453293472942,0.031158652204369322,0.03831704766289101,0.046129046955778595,0.015540372481496034,0.04048287569326696
2019-03-10,0.07892480190147888,0.03533406143972215,0.04078863739894012,0.051293092085551065,0.014686624082479838,0.04414603588921007
2019-03-11,0.05399555427959701,0.03647519584802918,0.0488411010443528,0.05565521195202316,0.022739087727892515,0.0501186484847647
2019-03-12,0.0678689051893181,0.03956904053919398,0.052052298416933485,0.06003353559222024,0.022739087727892515,0.05321249317592951
2019-03-13,0.06262441524747198,0.03744810315787023,0.04987194288495278,0.0570404559981042,0.021677525912994933,0.0504546187056672
2019-03-14,0.06660114440067111,0.03708067992964527,0.04697858077919276,0.05551568792757524,0.02069453842934965,0.04949740298725507
2019-03-15,0.09230886650385317,0.03770355839360445,0.037486960722654616,0.05234191836891916,0.02069453842934965,0.050120281451214256
2019-03-16,0.08941384553817677,0.0411387099282028,0.04876253878501119,0.06028730112846014,0.027511599538447284,0.057645669651271186
2019-03-17,0.09882920675414097,0.04315345280715385,0.042977356732833816,0.05998797118654025,0.027511599538447284,0.05966041253022224
2019-03-18,0.0935804391168844,0.042659029467334214,0.03900541872950031,0.0579047726453872,0.023539661535113776,0.0567828263884025
2019-03-19,0.09525817364862421,0.04029091960507171,0.04450705390907267,0.05773731685495364,0.023539661535113776,0.05441471652613999
2019-03-20,0.10120928788648331,0.04126551728642829,0.0435176384129603,0.058316148337865276,0.023539661535113776,0.05538931420749657
2019-03-21,0.08729947159403595,0.0490821400692148,0.04696624013744033,0.06751221181044378,0.026988263259593803,0.06527509802497108
2019-03-22,0.09243053320942984,0.04552107779637632,0.04540870103050226,0.06332813389483008,0.026988263259593803,0.06171403575213261
2019-03-23,0.0879422432029896,0.04772736003657776,0.047075375918702644,0.06620108609031167,0.028654938147794184,0.06492032292525428
2019-03-24,0.08993070859917751,0.04877612128948666,0.048240504620232105,0.06771589882383236,0.029820066849323645,0.06666816139908086
2019-03-25,0.07496798402692484,0.0449230530176977,0.041801079133386154,0.061287060357305016,0.023380641362477694,0.05895143783518433
2019-03-26,0.08905538945457736,0.04658908164840038,0.024266742075034264,0.055939354164666936,0.012886886482266824,0.05432121353776048
2019-03-27,0.09515321012253097,0.047771566359691424,0.023390333016045872,0.05677127525236263,0.012886886482266824,0.05550369824905153
2019-03-28,0.10164236705504659,0.04540417702582457,0.02069296064415005,0.05332493696973744,0.011319108582163062,0.05219564217512242
2019-03-29,0.11462112256903856,0.04459694990547363,0.01417049507245055,0.0499087236207067,0.011319108582163062,0.05138841505477147
2019-03-30,0.11524147450885969,0.04689183980072477,0.019663997319063264,0.054401014414602926,0.016812610828775776,0.05697940629799024
2019-03-31,0.1232742009738994,0.04737715898028928,0.014730491692684977,0.052912931343616125,0.016812610828775776,0.057464725477554754
2019-04-01,0.1351582659633661,0.049638297404258305,0.009948185963853218,0.05326114747605244,0.016812610828775776,0.059725863901523776
2019-04-02,0.3317564789244234,0.06975322944871544,-0.03863769463021549,0.053941727282882095,0.016812610828775776,0.07984079594598091
2019-04-03,0.31889591930710126,0.07130943937388387,0.003865823828607784,0.07249934459157983,0.016812610828775776,0.08139700587114936
2019-04-04,0.3095629236119888,0.08139019795570124,-0.0009418142327151657,0.08065704794886804,0.012004972767452826,0.08859318161617295
2019-04-05,0.330496713370239,0.07783445163829805,0.0018016480348434505,0.0781986865384883,0.012004972767452826,0.08503743529876977
2019-04-06,0.3561389202585028,0.06686972092150434,-0.015763510496860478,0.06020789240901301,-0.0025541847100947757,0.06533721009544749
2019-04-07,0.3715434553004999,0.08937213041327152,-0.031132867952965992,0.07656255891833799,-0.01792354216620029,0.07861800511355135
2019-04-08,0.36369454820455693,0.09918657111803604,-0.020182142877335663,0.09075728965335464,-0.0069728170905699605,0.09500288086369407
2019-04-09,0.36644527320184317,0.09552956081546793,-0.027372532079110334,0.08422412367007666,-0.0069728170905699605,0.09134587056112596
2019-04-10,0.36077526278201444,0.08111402976109124,-0.022743541487009244,0.0716601888525404,-0.0069728170905699605,0.07693033950674927
2019-04-11,0.32993633986960014,0.0712278681160707,-0.008226964208413123,0.0675806581189583,0.007543760188026161,0.0757541242288864
2019-04-12,0.34901804293968375,0.06993708786519426,-0.010636732296870344,0.06532597063269897,0.007543760188026161,0.07446334397800997
2019-04-13,0.3400810350656671,0.06931756568948685,-0.013270934470982043,0.06365276758734688,0.004909558013914461,0.07226330049783553
2019-04-14,0.36039843863298215,0.07914473424296888,-0.018399331118192308,0.07142857748194478,0.0016917678885339238,0.08015979497608923
2019-04-15,0.34213057617145404,0.08210484756088363,-0.019329342919266024,0.07401668607943006,0.0007617560874602081,0.08256190121335974
2019-04-16,0.3733656422524968,0.08091042395497591,-0.023751897037727954,0.07105324082613756,0.0007617560874602081,0.08136747760745203
2019-04-17,0.382868446752774,0.0893248513610628,-0.02861564730965188,0.07752216812345489,-0.002156477824043601,0.08803096466663664
2019-04-18,0.3758265285776916,0.09005076414403539,-0.010819903715001022,0.08536637834428781,0.00945460281870103,0.095723525835256
2019-04-19,0.38801715896084654,0.08685200340969432,-0.01789437614226852,0.07933782863903975,0.00945460281870103,0.09252476510091492
2019-04-20,0.39302609468992844,0.07967299936079439,-0.025031598364588792,0.06930393570121171,0.006255767309912896,0.08342645974674212
2019-04-21,0.3770577748709578,0.0864329125950835,-0.0223327623444054,0.07714338334357418,0.008954603330096289,0.09180567459314126
2019-04-22,0.4146522497211005,0.08768192587003484,-0.024842250901078444,0.0773886011958563,0.008954603330096289,0.09305468786809261
2019-04-23,0.4362276491116259,0.07443921465659004,-0.024562957358278403,0.0642576073995315,0.01135985451332383,0.08125512736458432
2019-04-24,0.4148620437949926,0.09125958933091055,-0.024811622526645705,0.0809785160065051,0.011111189344956529,0.09792630293788446
2019-04-25,0.40188621091426147,0.04332362830800394,-0.05562727626678515,0.02071629348754271,0.011111189344956529,0.04999034191497785
2019-04-26,0.39151731013004376,0.04918306567735762,-0.056162786183096725,0.026361526890371766,0.011899006972087733,0.05632246986061025
2019-04-27,0.395123929515387,0.048515177445565306,-0.05334793050814646,0.026819580928559558,0.011351197117614231,0.05532589571613384
2019-04-28,0.3973362813735548,0.046983135716303095,-0.05830844449932249,0.023303333602826937,0.007865962866390741,0.05170271343613753
2019-04-29,0.37839981471403294,0.040824581961543385,-0.06711344389185409,0.013622780091054585,-0.0009390365261408573,0.04026116004585886
2019-04-30,0.403568474634303,0.05045514883125303,-0.06827771283443029,0.022787639383733748,-0.0009390365261408573,0.04989172691556851
2019-05-01,0.40717574488698927,0.04755405376696427,-0.06900500852416941,0.019595626043549343,-0.0006860778883603369,0.047142407033948064
2019-05-02,0.4427190663843048,0.050705035912853205,-0.07961935674584064,0.018500868900769785,-0.0006860778883603369,0.050293389179837
2019-05-03,0.4897705092952205,0.05791252723771352,-0.10392030809752772,0.015987979684955266,-0.0006860778883603369,0.057500880504697316
2019-05-04,0.48508678080082734,0.07272576838458847,-0.10249055540883434,0.03137312190730757,0.0007436748003330496,0.0731719732647883
2019-05-05,0.4642565290353039,0.08245801244099354,-0.08859494506898724,0.0466636100996515,0.014639285140180147,0.09124158352510164
2019-05-06,0.5104322913270897,0.08326356705994314,-0.09920550067443668,0.04322494247642132,0.014639285140180147,0.09204713814405124
2019-05-07,0.4976265236106535,0.08510756049678964,-0.09261724314092801,0.047704238926671284,0.021227542673688815,0.09784408610100294
2019-05-08,0.5304941821747825,0.09141356479119188,-0.10474257946465243,0.049160108691583757,0.021227542673688815,0.10415009039540518
2019-05-09,0.5743942034167285,0.09714693105972504,-0.1111151207825819,0.05234445843294513,0.021284475856429508,0.10991761657358276
2019-05-10,0.6124650892450837,0.09053411025998324,-0.11980380260238377,0.042256164905282584,0.021284475856429508,0.10330479577384097
2019-05-11,0.7005055217734538,0.10684043568911175,-0.11047807859545522,0.06229277993718251,0.021284475856429508,0.11961112120296948
2019-05-12,0.6815019157390027,0.09691527860509755,-0.13065613585662122,0.04429639994870191,0.001106418595263503,0.09757912976225566
2019-05-13,0.8106065049063761,0.10598060745058376,-0.15889164418953428,0.042067525461022895,0.001106418595263503,0.10664445860774187
2019-05-14,0.812587339605657,0.12107651886598306,-0.19952539389780388,0.040909936993114356,-0.0023786549153252956,0.1196493259167879
2019-05-15,0.8488652458083493,0.14088402383164433,-0.22549663550048776,0.050328945317702066,-0.0023786549153252956,0.13945683088244915
2019-05-16,0.740661238522376,0.1420716773107035,-0.1871792352321749,0.06684355890408639,0.03593874535298758,0.16363492452249603
2019-05-17,0.7425811888487671,0.1725036701141865,-0.19503142515467964,0.09413467573856747,0.02808655543048283,0.18935560337247617
2019-05-18,0.816780296219752,0.18222135322818725,-0.23793556997905302,0.08669070092281889,-0.014817589393890551,0.1733307995918529
2019-05-19,0.8327266524950555,0.2023115359616492,-0.19918656437278298,0.12228048589878884,-0.014817589393890551,0.19342098232531485
2019-05-20,0.8151738134058361,0.2260268127825349,-0.18340208901554494,0.15230955286256975,0.0009668859633474858,0.22660694436054338
2019-05-21,0.8159673143039122,0.22256117459751615,-0.18902633832249205,0.14659421495477215,0.0009668859633474858,0.22314130617552463
2019-05-22,0.7863422818480995,0.19615992737600654,-0.18191277682828122,0.12303839233094689,0.008080447457558315,0.20100819585054153
2019-05-23,0.8107084266379233,0.21887728444100968,-0.17374325417036574,0.14902355845911625,0.011630859115347003,0.22585579991021787
2019-05-24,0.8271238020203385,0.2218643867985647,-0.16890066910823454,0.15394769484152374,0.011630859115347003,0.2288429022677729
2019-05-25,0.8256056798284259,0.22048262521108336,-0.16851777784960048,0.152719089757496,0.012015663746775096,0.2276920234591484
2019-05-26,0.9132545369945988,0.2863890254342588,-0.17395502620156694,0.21645059063988487,0.010894450027590208,0.29292569545081293
2019-05-27,0.9245982347607211,0.2901736367460898,-0.187633960040112,0.2147636284162978,0.010894450027590208,0.2967103067626439
2019-05-28,0.9111971483835795,0.29076918193220014,-0.16319758962473774,0.22513372176855787,0.016975574019550244,0.3009545263439303
2019-05-29,0.9148494687697049,0.297237786056571,-0.14595698476355512,0.23849856783740175,0.016975574019550244,0.3074231304683011
2019-05-30,0.8674106792743624,0.24263299913173936,-0.15872460642014874,0.1787867322499327,0.004207952362956624,0.24515777054951332
2019-05-31,0.9018631856152411,0.2502706794430143,-0.1644481371290103,0.18413500027766294,0.004207952362956624,0.25279545086078825
2019-06-01,0.9015567008897626,0.2570442154941598,-0.1658222771085759,0.1903588803369822,0.0028338123833910323,0.2587445029241944
2019-06-02,0.9149630826410765,0.26326829719714473,-0.17694272159876862,0.19213478424389002,0.0028338123833910323,0.2649685846271793
2019-06-03,0.826678341575318,0.2541641267122272,-0.1258503038105478,0.20346758087426087,0.053926230171611855,0.2865198648151943
2019-06-04,0.8140705484267119,0.23623619433803747,-0.1505322253208194,0.17566687989596247,0.029244308661340257,0.25378277953484163
2019-06-05,0.8211892551052131,0.2388190342961839,-0.1533572073891804,0.17711972702676448,0.026419326592979242,0.25467063025197145
2019-06-06,0.8128434618791498,0.26709775723706936,-0.1618731049474993,0.2019920909443224,0.022292435883051298,0.2804732187669001
2019-06-07,0.8309598273555678,0.25147152296031205,-0.15526489740399307,0.18900913968496755,0.022292435883051298,0.26484698449014277
2019-06-08,0.8241454786228823,0.2604130149954791,-0.1458390301831629,0.2017209786084667,0.03171830310388146,0.27944399685780796
2019-06-09,0.7963708408248377,0.24383643108040146,-0.1626273672969989,0.17842905984785465,0.01492996599004548,0.25279441067442876
2019-06-10,0.832645333978708,0.24346597394745798,-0.16139474762455813,0.17855165058388747,0.01492996599004548,0.2524239535414853
2019-06-11,0.8360390276587742,0.2513523225034847,-0.15206090730990068,0.19017153526577724,0.02426380630470293,0.2659106062863065
2019-06-12,0.851458764117348,0.24790727381685393,-0.1592388784807761,0.18385529811079626,0.02426380630470293,0.2624655575996757
2019-06-13,0.8657213052426377,0.25298702542723106,-0.14117424783621857,0.19616090197899638,0.03630119401794707,0.2747677418379993
2019-06-14,0.9142410581362802,0.27424169680324545,-0.1537174908402898,0.2123982761533823,0.025624001785129302,0.289616097874323
2019-06-15,0.9579070922653846,0.2720574936347785,-0.1723391441553399,0.20276541165889528,0.025624001785129302,0.28743189470585606
2019-06-16,0.975856284713369,0.26812298141414886,-0.18360339852770813,0.19432519768931839,0.025624001785129302,0.28349738248522643
2019-06-17,0.9876464620478861,0.2897236483528398,-0.1781338249230393,0.21811369406987685,0.02767542607954271,0.30632890400056545
2019-06-18,0.9768833808019928,0.2874693891416428,-0.18716769768658936,0.21224588575325978,0.018641553315992654,0.29865432113123835
2019-06-19,0.9874030453368989,0.291440994890404,-0.18661331921324734,0.2164392428913578,0.018092575761261803,0.302296540347161
2019-06-20,1.0322130720840357,0.30225749552159603,-0.20379238553192489,0.22038411699507882,0.01144786054031341,0.30912621184578404
2019-06-21,1.1169279438789086,0.29670022220162395,-0.26073511447816067,0.19204975209661243,0.01144786054031341,0.30356893852581196
2019-06-22,1.1379198718060868,0.2755415264006491,-0.28735589221888597,0.16024274519934745,0.01144786054031341,0.2824102427248371
2019-06-23,1.1307296380771865,0.2703887021296251,-0.26010734092461835,0.16598934144603053,0.02768933727166442,0.28700230449262376
2019-06-24,1.1728337131345072,0.2727904926779546,-0.2734305662078865,0.16306184188105272,0.02768933727166442,0.2894040950409532
2019-06-25,1.2712331524325198,0.27946866569199014,-0.2907925927602875,0.16279520427412786,0.02768933727166442,0.2960822680549888
2019-06-26,1.3301321826664048,0.20739928276408953,-0.30337476743703945,0.0856929514755265,0.02768933727166442,0.22401288512708814
2019-06-27,1.205168257702479,0.2137853765286206,-0.30565635476216796,0.09116641031000615,0.025407749946535912,0.2290300264965421
2019-06-28,1.2273485567350215,0.2182751780092837,-0.28129018774131637,0.1054026785990099,0.025407749946535912,0.23351982797720522
2019-06-29,1.2713686596588247,0.22111867441903435,-0.28039945961392027,0.10860246625971899,0.025407749946535912,0.23636332438695587
2019-06-30,1.189413295304707,0.21396951091845776,-0.2899280863898257,0.09764185204878022,0.015879123170630477,0.223496984820836
2019-07-01,1.1176982880825748,0.23163418435156885,-0.2847164469644812,0.11739118125202913,0.021090762595975004,0.2442886419091538
2019-07-02,1.2094684232113067,0.24468275099666045,-0.30863748927494705,0.12087133097293437,0.01580991497921755,0.25416869998419095
2019-07-03,1.2590057792938827,0.27360295489700903,-0.3153598013492909,0.1471026100435454,0.009087602904873676,0.2790555166399332
2019-07-04,1.2005082719703004,0.26931916973156045,-0.28740793299855155,0.15399957221839256,0.03703947125561305,0.2915428524849282
2019-07-05,1.226523928694866,0.2650845182708102,-0.3043974560608546,0.1429691115327211,0.02004994819330999,0.27711448718679615
2019-07-06,1.2005956632422676,0.24389573558864,-0.30015843036224954,0.12347593912999293,0.02004994819330999,0.25592570450462593
2019-07-07,1.2183066051708997,0.251911951285711,-0.29389014606256647,0.13399946854693712,0.02004994819330999,0.26394192020169693
2019-07-08,1.3336743397145916,0.27137149168656205,-0.3152092815747354,0.14493135474292063,0.02004994819330999,0.283401460602548
2019-07-09,1.3583655416565112,0.2676348100449658,-0.33641109157762744,0.13271394910016757,-0.001151861809582072,0.26694369295921655
2019-07-10,1.260676615067986,0.26340281716811137,-0.331482557526481,0.13045336984377173,0.0037766722415643883,0.26566882051304996
2019-07-11,1.2169493638614826,0.25323054028427405,-0.3295518590414504,0.12105337235394667,0.005707370726594968,0.25665496272023103
2019-07-12,1.2520313290234955,0.2563409373939852,-0.3244290586360565,0.12621288962581542,0.005707370726594968,0.2597653598299422
2019-07-13,1.2260480410764465,0.26222581572317444,-0.3284849884096406,0.130475396045571,0.0016514409530108687,0.2632166802949809
2019-07-14,1.134157342280582,0.27567364693338287,-0.27955359644515965,0.1634957840415718,0.0505828329174918,0.30602334668387793
2019-07-15,1.1780453249912877,0.2696263314688222,-0.28108903301409255,0.156834293949438,0.0505828329174918,0.29997603121931726
2019-07-16,1.0569037609513028,0.270327622783221,-0.26085954795224414,0.16562737928857613,0.0708123179793402,0.3128150135708251
2019-07-17,1.0898820768706947,0.2658125503364848,-0.2568191340382911,0.16272847240742117,0.0708123179793402,0.3082999411240889
2019-07-18,1.179210555376754,0.26297216075551133,-0.259369999918911,0.15886773647419972,0.0708123179793402,0.30545955154311544
2019-07-19,1.172751469539276,0.2742533485061898,-0.2623040519173315,0.16897530342551,0.0678782659809197,0.3149803080947416
2019-07-20,1.179401011913335,0.28059422246860627,-0.23905439652770422,0.18461603954377737,0.0678782659809197,0.32132118205715804
2019-07-21,1.1828149072520584,0.29417350180769214,-0.23729687748249095,0.19889832650094857,0.06963578502613296,0.3359549728233719
2019-07-22,1.1490502666585485,0.3022218890899899,-0.22919351314810743,0.21018805951699976,0.07773914936051649,0.3488653787062998
2019-07-23,1.0900445612102396,0.30042649517805503,-0.1935989578831312,0.22263048771105537,0.11333370462549272,0.36842671795335064
2019-07-24,1.1356528513656805,0.31239589074171314,-0.21699601523551737,0.225241060333759,0.11333370462549272,0.38039611351700875
2019-07-25,1.0964570836245633,0.3064214820090259,-0.196411405539216,0.22750049547959234,0.1339183143217941,0.38677247060210235
2019-07-26,1.1385824664395865,0.30291611626870507,-0.21455352949517537,0.21673828015688773,0.1339183143217941,0.3832671048617815
2019-07-27,1.0769711858521978,0.3081822731064865,-0.21462160732899022,0.22197720586114322,0.13385023648797925,0.388492414999274
2019-07-28,1.09343223878578,0.27537833602691664,-0.2542997680754238,0.17330200448299993,0.11701117199679958,0.34558503922499634
2019-07-29,1.0731367409867592,0.27770265580268344,-0.24999548668423682,0.17734803681524153,0.12131545338798658,0.35049192783547534
2019-07-30,1.0974179642418247,0.2729389526631254,-0.25712109328777305,0.16973409103426898,0.12131545338798658,0.3457282246959173
2019-07-31,1.1139288615477974,0.27371815811982053,-0.25701408657559055,0.17055609917583714,0.12145173429341624,0.34658919869587024
2019-08-01,1.1485838680996046,0.28753993143549145,-0.2571311855188111,0.18433103291421982,0.12305429984595204,0.3613725113430626
2019-08-02,1.1916264966334387,0.28809164357630523,-0.2769330406843731,0.17696200298880882,0.11729495951442356,0.3584686192849593
2019-08-03,1.1892435300673223,0.2850745704806634,-0.2784575425922296,0.1733351291300244,0.11729495951442356,0.3554515461893175
2019-08-04,1.264546250014064,0.2891227027849973,-0.2967601314388607,0.17006222589570585,0.11729495951442356,0.3594996784936514
2019-08-05,1.2769484646520162,0.28560925204722587,-0.2827266721338457,0.1721621588799404,0.11729495951442356,0.35598622775587996
2019-08-06,1.2711158501819393,0.26689027020703576,-0.29567788470009626,0.1482626920132501,0.11420626094178835,0.33541402677210874
2019-08-07,1.2982653113937417,0.2752370208879721,-0.29172386457233757,0.15819105074528989,0.11535769226759665,0.34445163624853004
2019-08-08,1.2913591728176415,0.2801434011575111,-0.2970159306797632,0.16098060457185864,0.11006562616017104,0.34618277685361365
2019-08-09,1.2883440449610601,0.28516531621593694,-0.3024993302534571,0.1638091598008069,0.10458222658647712,0.34791465216782314
2019-08-10,1.251237049152767,0.2774171331674243,-0.3101772734880734,0.15298979945844776,0.09690428335186083,0.3355597031785407
2019-08-11,1.2555008054694423,0.27353502870879004,-0.3090375179747294,0.1495635972051511,0.09690428335186083,0.3316775987199065
2019-08-12,1.250876012947384,0.27598413848044046,-0.3071648431273521,0.15276177691575243,0.09877695819923812,0.3352503133999833
